ticker,date,time,headline,neg,neu,pos,compound,sentiment
fb,2018-09-20,06:27PM,Facebook to Give Less Direct Support to Trump in 2020 Campaign,0.0,0.805,0.195,0.3446,pos
fb,2018-09-20,05:03PM,There will soon be a new way to play FANG stocks,0.0,0.789,0.211,0.34,pos
fb,2018-09-20,04:15PM,Facebook adds two more buildings to Prineville data centers,0.0,1.0,0.0,0.0,neu
fb,2018-09-20,04:05PM,Closing Bell: LIVE MARKETS BLOG,0.0,1.0,0.0,0.0,neu
fb,2018-09-20,03:57PM,Has the Search for Internet Journalism Business Models Come to an End?,0.0,1.0,0.0,0.0,neu
fb,2018-09-20,02:49PM,"Facebook begins rollout of dating product, starting in Colombia",0.0,1.0,0.0,0.0,neu
fb,2018-09-20,01:56PM,Should You Buy Roku Stock After Its Huge 175% Run-up?,0.0,0.796,0.204,0.3182,pos
fb,2018-09-20,01:55PM,"Facebook expands fake election news fight, but falsehoods still rampant",0.32,0.581,0.1,-0.3919,neg
fb,2018-09-20,01:43PM,Heres a clear case for owning dividend stocks instead of bonds,0.0,0.776,0.224,0.3818,pos
fb,2018-09-20,01:31PM,Why Its Time to Unload Facebook Stock,0.0,1.0,0.0,0.0,neu
fb,2018-09-20,01:08PM,Britain preparing to set up internet regulator: Buzzfeed,0.0,1.0,0.0,0.0,neu
fb,2018-09-20,12:56PM,"Dont Buy the Dip, There Are Darker Days Ahead for Twitter Stock",0.0,1.0,0.0,0.0,neu
fb,2018-09-20,12:14PM,"Facebook Stock Is a Strong Buy, Unless This Happens",0.0,0.68,0.32,0.5106,pos
fb,2018-09-20,10:58AM,"Ahead of Index Shuffle, Investors Flock to Communication Sector ETF",0.0,1.0,0.0,0.0,neu
fb,2018-09-20,10:35AM,Investors Should Stop Unfriending Facebook Stock,0.306,0.694,0.0,-0.296,neg
fb,2018-09-20,10:24AM,Facebook said to test new dating feature in Colombia with safeguards to prevent stalking,0.0,0.774,0.226,0.3612,pos
fb,2018-09-20,09:56AM,"Company News For Sep 20, 2018",0.0,1.0,0.0,0.0,neu
fb,2018-09-20,09:12AM,"[$$] Stocks to Watch: Comcast, Tilray, Facebook, Amazon.com, Bank of America, JPMorgan Chase, Red Hat, Darden Restaurants, Herman Miller",0.0,1.0,0.0,0.0,neu
fb,2018-09-20,07:34AM,"Zacks Earnings Trends Highlights: Apple, Alphabet and Facebook",0.0,1.0,0.0,0.0,neu
fb,2018-09-20,07:30AM,"Google, Facebook Lead Digitals March to Half of U.S. Ad Market",0.0,1.0,0.0,0.0,neu
fb,2018-09-20,07:22AM,EU warns Facebook of fines for 'misleading' terms of service,0.135,0.865,0.0,-0.1027,neg
fb,2018-09-20,06:34AM,[$$] EU Demands Facebook Update 'Misleading' Fine Print,0.0,0.795,0.205,0.2023,pos
fb,2018-09-20,06:24AM,Facebook and Twitter must comply with EU consumer rules or face sanctions,0.0,1.0,0.0,0.0,neu
fb,2018-09-20,04:22AM,EU says Facebook must comply with EU consumer rules by end-2018 or face sanctions,0.0,1.0,0.0,0.0,neu
fb,2018-09-20,01:00AM,Silicon Valley and Publishers Fight on After EU Copyright Vote,0.224,0.776,0.0,-0.3818,neg
fb,2018-09-19,09:00PM,eMarketer: Amazon Just Became the Third-Largest U.S. Digital Ad Platform,0.0,0.841,0.159,0.1779,pos
fb,2018-09-19,08:38PM,"Facebook expands fake election news fight, but falsehoods still rampant",0.32,0.581,0.1,-0.3919,neg
fb,2018-09-19,08:08PM,"Like Facebook, Apple Wants to Create a &quot;Trust Score&quot; About You",0.0,0.635,0.365,0.5574,pos
fb,2018-09-19,07:03PM,"Facebook expands fake election news fight, but falsehoods still rampant",0.32,0.581,0.1,-0.3919,neg
fb,2018-09-19,06:35PM,Why Did Facebook (FB) Stock Climb Wednesday?,0.0,1.0,0.0,0.0,neu
fb,2018-09-19,05:54PM,Macy's partners with Facebook to bring virtual reality into its stores,0.0,1.0,0.0,0.0,neu
fb,2018-09-19,05:45PM,Facebook (FB) Outpaces Stock Market Gains: What You Should Know,0.0,0.789,0.211,0.34,pos
fb,2018-09-19,04:19PM,This Is Why the S&P 500 Will Rally Big Into the End of 2018,0.0,1.0,0.0,0.0,neu
fb,2018-09-19,04:04PM,Closing Bell: LIVE MARKETS BLOG,0.0,1.0,0.0,0.0,neu
fb,2018-09-19,04:02PM,5 Top Stock Trades for Thursday  Trading FANG Stocks and Tilray,0.0,0.833,0.167,0.2023,pos
fb,2018-09-19,03:53PM,Lawsuit says Facebook lets employers exclude women in recruiting campaigns,0.322,0.678,0.0,-0.4215,neg
fb,2018-09-19,03:36PM,A Concern for Tech ETFs Despite QQQ Up 18% YTD?,0.0,1.0,0.0,0.0,neu
fb,2018-09-19,03:34PM,Should Google & Facebook Fear Amazon's Growing Ad Business?,0.294,0.55,0.156,-0.3612,neg
fb,2018-09-19,03:21PM,Not just tech: The stock-market rally is broader than its given credit for,0.0,0.822,0.178,0.3818,pos
fb,2018-09-19,02:50PM,"Facebook yet to comply with EU consumer rules, Airbnb in line: EU sources",0.0,1.0,0.0,0.0,neu
fb,2018-09-19,02:01PM,Facebook accused of discriminating against women with male-targeted job adverts,0.196,0.804,0.0,-0.296,neg
fb,2018-09-19,10:56AM,"Amazon Gains Ad Market Share From Google, Facebook",0.0,0.442,0.558,0.6486,pos
fb,2018-09-19,10:45AM,Amazon's Ad Business Moves Up to Third in U.S. Market Share,0.0,0.82,0.18,0.296,pos
fb,2018-09-19,10:40AM,New Alexa Devices Can Power Amazon Stock  and Hurt Rivals,0.26,0.611,0.13,-0.4019,neg
fb,2018-09-19,10:24AM,Job postings suggest Facebook could be developing an in-house AR chip,0.0,1.0,0.0,0.0,neu
fb,2018-09-19,10:17AM,Amazon to become the third largest digital ad platform in the U.S.,0.0,0.866,0.134,0.1779,pos
fb,2018-09-19,10:14AM,"These are the 10 most relevant brands to consumersFacebook, Twitter, Snapchat didn't make the list",0.0,1.0,0.0,0.0,neu
fb,2018-09-19,09:19AM,"FINAL DEADLINE ALERT: Brower Piven Reminds Shareholders Of Approaching Deadline In Class Action Lawsuit And Encourages Those Who Have Losses In Excess Of $100,000 From Investment In Facebook, Inc. (Nasdaq: FB) To Contact The Firm",0.111,0.748,0.141,0.3034,pos
fb,2018-09-19,07:40AM,Amazon makes headway in breaking up Facebook and Google's digital ad duopoly,0.0,0.866,0.134,0.1779,pos
fb,2018-09-19,06:00AM,"Amazon Increases Ad Market Share at Expense of Google, Facebook",0.0,0.672,0.328,0.4404,pos
fb,2018-09-18,08:20PM,[$$] Facebook and Financial Firms Tussled for Years Over Access to User Data,0.0,1.0,0.0,0.0,neu
fb,2018-09-18,08:20PM,[$$] Bertelsmann to Merge Unit That Moderates for Facebook With a Competitor,0.0,1.0,0.0,0.0,neu
fb,2018-09-18,07:12PM,Oregon using Facebook to remind inactive voters to register,0.0,1.0,0.0,0.0,neu
fb,2018-09-18,06:56PM,"The Law Offices of Howard G. Smith Reminds Investors of Looming Deadline in the Class Action Lawsuit Against Facebook, Inc. (FB)",0.152,0.848,0.0,-0.34,neg
fb,2018-09-18,06:47PM,Oregon using Facebook to remind inactive voters to register,0.0,1.0,0.0,0.0,neu
fb,2018-09-18,06:35PM,"The Law Offices of Howard G. Smith Reminds Investors of Looming Deadline in the Class Action Lawsuit Against Facebook, Inc. (FB)",0.152,0.848,0.0,-0.34,neg
fb,2018-09-18,05:43PM,Facebook accused of gender bias,0.545,0.455,0.0,-0.3818,neg
fb,2018-09-18,03:42PM,QAnon Is Trying to Trick Facebooks Meme-Reading AI,0.146,0.854,0.0,-0.0516,neg
fb,2018-09-18,03:14PM,Facebook accused of discriminating against women with targeted job adverts,0.196,0.804,0.0,-0.296,neg
fb,2018-09-18,03:11PM,Here's Another Way Facebook Can Monetize Instagram,0.0,1.0,0.0,0.0,neu
fb,2018-09-18,03:07PM,The Decline of Facebook Stock Has Created a Good Buying Opportunity,0.0,0.476,0.524,0.7717,pos
fb,2018-09-18,02:38PM,ACLU: Facebook allows gender-biased job ads on its platform,0.0,1.0,0.0,0.0,neu
fb,2018-09-18,02:36PM,Facebook Is JPMorgan's Most Controversial Company in Portfolio,0.23,0.77,0.0,-0.2716,neg
fb,2018-09-18,02:36PM,ACLU: Facebook allows gender-biased job ads on its platform,0.0,1.0,0.0,0.0,neu
fb,2018-09-18,02:05PM,Only One of These Media Stocks Is a Long-Term Buy on NFL Prospects,0.0,0.833,0.167,0.296,pos
fb,2018-09-18,02:00PM,ACLU Files Discrimination Complaint Against Facebook for Targeted Job Ads,0.196,0.804,0.0,-0.296,neg
fb,2018-09-18,01:54PM,Investors Pour Money Into This ETF Ahead of Index Reorganization,0.0,1.0,0.0,0.0,neu
fb,2018-09-18,01:40PM,The Tesla of China & the Facebook-Macy's Connection | Free Lunch,0.0,0.708,0.292,0.5106,pos
fb,2018-09-18,01:24PM,"Facebook Can't Settle One Ad Bias Claim, Gets Hit With Another",0.123,0.877,0.0,-0.1027,neg
fb,2018-09-18,01:24PM,"Facebook Can't Settle an Ad Bias Claim, Draws New Complaint",0.31,0.69,0.0,-0.3818,neg
fb,2018-09-18,01:00PM,"CLASS ACTION UPDATE for TSLA, RMTI and FB: Levi & Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders",0.0,1.0,0.0,0.0,neu
fb,2018-09-18,12:50PM,Facebook Is Facing a Legal Battle with ACLU & CWA,0.257,0.594,0.149,-0.2732,neg
