ticker,date,time,headline,neg,neu,pos,compound,sentiment
fb,2018-11-21,08:50AM,Increased Earnings Estimates Seen for Tesla (TSLA): Can It Move Higher?,0.0,0.826,0.174,0.2732,pos
fb,2018-11-21,08:42AM,"Some Hedge Funds Are Crazy About Tesla, Inc. (TSLA)",0.231,0.769,0.0,-0.34,neg
fb,2018-11-21,07:12AM,"Dow Jones Futures Try To Rebound; From Apple To Tesla, Five Reasons To Be In Cash Right Now",0.0,1.0,0.0,0.0,neu
fb,2018-11-20,11:00PM,[$$] How Mate Rimac is supercharging electric cars,0.0,1.0,0.0,0.0,neu
fb,2018-11-20,05:45PM,Tesla (TSLA) Stock Moves -1.69%: What You Should Know,0.0,1.0,0.0,0.0,neu
fb,2018-11-20,04:45PM,"Elon Musks pot-smoking rankled NASA, sparking culture review at SpaceX and Boeing",0.0,1.0,0.0,0.0,neu
fb,2018-11-20,03:58PM,"5 Must-See Stock Charts for Wednesday: TGT, KSS and TSLA",0.0,1.0,0.0,0.0,neu
fb,2018-11-20,03:03PM,Follow Citron and Buy the Dip in Nvidia Stock,0.0,1.0,0.0,0.0,neu
fb,2018-11-20,01:59PM,"Teslas battery is cheaper than the competitions, UBS says",0.0,1.0,0.0,0.0,neu
fb,2018-11-20,01:00PM,Will Tesla Partner With Mercedes for a New Vehicle?,0.0,1.0,0.0,0.0,neu
fb,2018-11-20,12:11PM,The Rally In Tesla Stock Has Stalled Out  Again,0.184,0.816,0.0,-0.2023,neg
fb,2018-11-20,10:59AM,3 Catalysts Investors Should See Before Going Long GE Stock,0.0,1.0,0.0,0.0,neu
fb,2018-11-20,10:43AM,7 Winning Stocks to Buy in November for 2019,0.0,0.673,0.327,0.5267,pos
fb,2018-11-20,09:52AM,Tesla Plans to Double Supercharger Network Size in 2019,0.0,1.0,0.0,0.0,neu
fb,2018-11-20,09:02AM,"Neil deGrasse Tyson: Elon Musk is more important than Jeff Bezos, Mark Zuckerberg and Steve Jobs",0.0,0.878,0.122,0.2716,pos
fb,2018-11-20,08:19AM,"The Zacks Analyst Blog Highlights: Peabody Energy, First Solar, General Motors, Ford Motor and Tesla",0.0,0.87,0.13,0.2732,pos
fb,2018-11-19,09:02PM,[$$] Tesla batteries prove best value in class  UBS,0.0,0.515,0.485,0.765,pos
fb,2018-11-19,05:07PM,"Ford, Zayo Group, Nio Sidestep Selloff",0.0,1.0,0.0,0.0,neu
fb,2018-11-19,04:55PM,Boring Co. drill breaks through to the other side,0.223,0.777,0.0,-0.3182,neg
fb,2018-11-19,04:00PM,Elon Musk Teases 'Radical Change' To Massive New SpaceX Rocket,0.196,0.804,0.0,-0.296,neg
fb,2018-11-19,03:44PM,Tesla partners with outside companies to sell used cars: report,0.0,1.0,0.0,0.0,neu
fb,2018-11-19,02:57PM,Tesla is turning to partners to help with a growing used-car business,0.0,0.672,0.328,0.5267,pos
fb,2018-11-19,01:36PM,Stock Market News: Tesla Breakout Fades As FAANG Stocks Slammed Again,0.0,1.0,0.0,0.0,neu
fb,2018-11-19,12:38PM,Musk hints at Tesla interest in Daimler van,0.0,0.7,0.3,0.4588,pos
fb,2018-11-19,12:26PM,Musk hints at Tesla interest in Daimler van,0.0,0.7,0.3,0.4588,pos
fb,2018-11-19,11:57AM,Citron Research: Nio Is 'Tesla Deja Vu',0.0,1.0,0.0,0.0,neu
fb,2018-11-19,11:56AM,Stocks Widen Losses; Dow Jones Fails To Keep Friday's Gain,0.346,0.44,0.214,-0.2732,neg
fb,2018-11-19,11:23AM,How Low Can Facebook Stock Go?,0.296,0.704,0.0,-0.2732,neg
fb,2018-11-19,10:33AM,Nissan Sacks Chairman Carlos Ghosn,0.0,1.0,0.0,0.0,neu
fb,2018-11-19,10:24AM,Nissan (NSANY) Boss Arrested in Tokyo,0.383,0.617,0.0,-0.4767,neg
fb,2018-11-19,10:18AM,Tech Stocks Lower As Apple Cuts iPhone Production; Tesla Breaks Out,0.328,0.672,0.0,-0.5267,neg
fb,2018-11-19,09:30AM,Is Tesla (TSLA) Outperforming Other Auto-Tires-Trucks Stocks This Year?,0.0,1.0,0.0,0.0,neu
fb,2018-11-19,08:56AM,4 Industries in Focus as Oil Prices May Edge Up,0.0,1.0,0.0,0.0,neu
fb,2018-11-19,08:33AM,Copart (CPRT) to Report Q1 Earnings: What's in the Offing?,0.0,1.0,0.0,0.0,neu
fb,2018-11-19,06:55AM,Todays Research Reports on Stocks to Watch: Ford and Tesla,0.0,1.0,0.0,0.0,neu
fb,2018-11-18,11:05AM,"Tesla, PayPal Lead 5 Top Stocks Near Buy Points In This Classic Bullish Pattern",0.0,0.87,0.13,0.2023,pos
fb,2018-11-18,10:00AM,Stock Market Power Rankings: Apple's $190 Billion Haircut,0.0,1.0,0.0,0.0,neu
fb,2018-11-18,08:18AM,Why NIO Is Up 18% So Far in 2018,0.0,1.0,0.0,0.0,neu
fb,2018-11-17,01:19PM,"You Can Still Get a Tesla Model 3 in Time to Qualify for $7,500 Tax Credit",0.0,0.833,0.167,0.3818,pos
fb,2018-11-17,06:00AM,Morningstar Runs the Numbers,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,06:50PM,Cramer's lightning round: Don't buy shares of Target until after it reports,0.146,0.854,0.0,-0.2235,neg
fb,2018-11-16,04:27PM,Tesla has opened up Model 3 orders to customers in China,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,04:20PM,David Einhorn's Top 4 Sells in 3rd Quarter,0.0,0.769,0.231,0.2023,pos
fb,2018-11-16,02:46PM,Tesla Ramps Up Its International Expansion for Model 3,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,02:12PM,7 Autonomous Vehicle Stocks to Consider Now,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,02:00PM,Tesla's Breakout May Boost Stock Near Its Record High,0.0,0.748,0.252,0.4019,pos
fb,2018-11-16,12:14PM,"Gene Munster Talks Apple, Amazon-Target, Tesla On PreMarket Prep",0.0,1.0,0.0,0.0,neu
fb,2018-11-16,11:59AM,Tesla starts taking Model 3 orders in China,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,10:19AM,Tesla starts Model 3 orders in China,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,10:13AM,Tesla starts Model 3 orders in China,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,09:52AM,"Report: Tesla is weeks away from hitting 7,000-Model 3s-per-week production milestone",0.0,1.0,0.0,0.0,neu
fb,2018-11-16,09:20AM,"Forget Tesla, Inc.: Albemarle Corporation Is a Better Electric-Vehicle Stock",0.161,0.593,0.246,0.25,pos
fb,2018-11-16,09:04AM,Tesla Is Prepared for a Big Fourth Quarter,0.0,0.759,0.241,0.2263,pos
fb,2018-11-16,08:56AM,VW to Spend $50 Billion on New Tech to Take On Rivals,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,08:35AM,Elon Musk's SpaceX Gets Nod for Satellite-Based Internet,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,08:32AM,"Stocks making the biggest move premarket: FB, NVDA, PCG, JWN & more",0.0,1.0,0.0,0.0,neu
fb,2018-11-16,08:31AM,VW says could build up to 15 million electric cars,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,08:12AM,Elon Musk to Prowl Production Lines in Push for Model 3 Milestone,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,06:39AM,Tesla cuts prices on solar power systems as it looks to entice customers,0.155,0.845,0.0,-0.296,neg
fb,2018-11-16,06:00AM,Tesla Stretch Pushes Customers to Open Wallets for Model 3s,0.0,1.0,0.0,0.0,neu
fb,2018-11-16,05:00AM,Meet the man who runs Teslas Gigafactory 2 in Buffalo,0.0,1.0,0.0,0.0,neu
